Customer_Id,Age,Income_Level,Claim_History,Credit_Score,Risk1,Risk2,Risk3,Risk4,RiskFinal
10624,33,117255,4,741,2,1,3,2,2
10625,70,134669,3,558,3,1,3,3,3
10626,40,38400,1,600,2,3,2,3,2.5
10627,33,55732,2,614,2,3,2,3,2.5
10628,42,106222,3,677,2,1,3,2,2
10629,53,57194,3,593,3,3,3,3,3
10630,66,71342,1,686,3,2,2,2,2
10631,36,109248,4,656,2,1,3,2,2
10632,70,35644,4,566,3,3,3,3,3
10633,26,40472,3,642,1,3,3,3,3
10634,68,146321,0,693,3,1,1,2,2
10635,56,99923,0,720,3,2,1,2,2
10636,35,113173,1,797,2,1,2,1,1.5
10637,68,123127,2,713,3,1,2,2,2
10638,36,89028,0,836,2,2,1,1,1.5
10639,45,25490,1,707,2,3,2,2,2
10640,40,51831,4,837,2,3,3,1,3
10641,55,112822,1,584,3,1,2,3,3
10642,23,23146,2,619,1,3,2,3,3
10643,19,72346,4,837,1,2,3,1,2
10644,38,119776,4,716,2,1,3,2,2
10645,68,64316,4,800,3,2,3,1,3
10646,35,137948,1,623,2,1,2,3,2
10647,68,146831,5,740,3,1,3,2,3
10648,39,92375,2,671,2,2,2,2,2
10649,48,104542,4,537,2,1,3,3,3
10650,68,61121,0,504,3,2,1,3,3
10651,37,35763,1,800,2,3,2,1,2
10652,49,87809,4,631,2,2,3,3,2.5
10653,47,69085,2,653,2,2,2,2,2
10654,30,136901,0,543,1,1,1,3,1
10655,69,137606,3,553,3,1,3,3,3
10656,50,106968,4,652,2,1,3,2,2
10657,40,120134,2,795,2,1,2,1,1.5
10658,25,45054,3,652,1,3,3,2,3
10659,25,33125,3,654,1,3,3,2,3
10660,63,57223,4,781,3,3,3,1,3
10661,27,91460,0,554,1,2,1,3,2
10662,42,118914,4,645,2,1,3,3,3
10663,39,91909,0,533,2,2,1,3,2
10664,51,22722,1,516,3,3,2,3,3
10665,61,83360,0,684,3,2,1,2,2
10666,55,35484,4,655,3,3,3,2,3
10667,23,38200,5,652,1,3,3,2,3
10668,69,58214,0,599,3,3,1,3,3
10669,61,148493,3,506,3,1,3,3,3
10670,24,116748,2,682,1,1,2,2,1.5
10671,42,24115,3,570,2,3,3,3,3
10672,37,62005,3,597,2,2,3,3,2.5
10673,24,33044,0,750,1,3,1,2,2
10674,48,146303,0,546,2,1,1,3,2
10675,63,138182,5,536,3,1,3,3,3
10676,47,96933,3,713,2,2,3,2,2
10677,66,114567,3,806,3,1,3,1,2
10678,45,62086,3,828,2,2,3,1,2
10679,32,38168,2,847,2,3,2,1,2
10680,37,122754,3,753,2,1,3,1,2
10681,31,53363,0,544,2,3,1,3,3
10682,69,88245,0,511,3,2,1,3,3
10683,70,33108,4,521,3,3,3,3,3
10684,67,27582,4,600,3,3,3,3,3
10685,41,41375,4,579,2,3,3,3,3
10686,58,66206,3,645,3,2,3,3,3
10687,68,144064,2,679,3,1,2,2,2
10688,58,58840,5,582,3,3,3,3,3
10689,38,142641,0,590,2,1,1,3,2
10690,26,121092,4,682,1,1,3,2,2
10691,65,129722,5,805,3,1,3,1,2
10692,68,123118,2,613,3,1,2,3,3
10693,28,79372,3,552,1,2,3,3,3
10694,34,55765,0,807,2,3,1,1,2
10695,43,69845,3,720,2,2,3,2,2
10696,24,55117,2,799,1,3,2,1,2
10697,55,48757,4,717,3,3,3,2,3
10698,56,71566,0,635,3,2,1,3,3
10699,70,108353,0,701,3,1,1,2,2
10700,34,61673,0,511,2,2,1,3,2
10701,23,124131,4,672,1,1,3,2,2
10702,39,109686,1,609,2,1,2,3,2
10703,35,117108,2,761,2,1,2,1,1.5
10704,21,136941,1,668,1,1,2,2,1.5
10705,69,39101,3,645,3,3,3,3,3
10706,63,51760,0,764,3,3,1,1,2
10707,58,84346,5,533,3,2,3,3,3
10708,55,106320,3,656,3,1,3,2,3
10709,49,135276,4,729,2,1,3,2,2
10710,31,95221,2,730,2,2,2,2,2
10711,68,39922,4,797,3,3,3,1,3
10712,49,144602,5,598,2,1,3,3,3
10713,38,119947,4,687,2,1,3,2,2
10714,39,120448,1,576,2,1,2,3,2
10715,40,106079,5,786,2,1,3,1,2
10716,56,78885,5,652,3,2,3,2,2.5
10717,66,34060,1,680,3,3,2,2,2.5
10718,41,99897,5,620,2,2,3,3,2.5
10719,65,59085,0,711,3,3,1,2,3
10720,67,106737,4,602,3,1,3,3,3
10721,37,117561,5,550,2,1,3,3,3
10722,30,126336,5,736,1,1,3,2,2
10723,38,91063,4,838,2,2,3,1,2
10724,54,83751,3,648,3,2,3,3,3
10725,39,51000,2,550,2,3,2,3,2.5
10726,42,64527,5,685,2,2,3,2,2
10727,57,69224,4,522,3,2,3,3,3
10728,69,117853,2,631,3,1,2,3,3
10729,69,76092,3,707,3,2,3,2,2.5
10730,32,67178,2,808,2,2,2,1,2
10731,37,105429,3,756,2,1,3,1,2
10732,43,38693,0,581,2,3,1,3,3
10733,30,119480,0,636,1,1,1,3,1
10734,70,109259,2,607,3,1,2,3,3
10735,34,120772,2,534,2,1,2,3,2
10736,51,122379,3,800,3,1,3,1,2
10737,52,144973,4,836,3,1,3,1,2
10738,70,122735,4,734,3,1,3,2,3
10739,28,23455,4,723,1,3,3,2,3
10740,25,146025,5,563,1,1,3,3,2
10741,20,31646,0,605,1,3,1,3,2
10742,42,92540,2,812,2,2,2,1,2
10743,54,135332,0,663,3,1,1,2,2
10744,42,46268,5,698,2,3,3,2,2.5
10745,29,110175,1,587,1,1,2,3,2
10746,65,93009,5,734,3,2,3,2,2.5
10747,51,41433,0,765,3,3,1,1,2
10748,41,89879,5,735,2,2,3,2,2
10749,35,40588,0,514,2,3,1,3,3
10750,26,89386,1,518,1,2,2,3,2
10751,63,55266,4,743,3,3,3,2,3
10752,61,123588,3,549,3,1,3,3,3
10753,35,142385,4,808,2,1,3,1,2
10754,52,131206,2,565,3,1,2,3,3
10755,39,75599,2,823,2,2,2,1,2
10756,34,52411,5,844,2,3,3,1,3
10757,43,133689,1,669,2,1,2,2,2
10758,40,43810,2,712,2,3,2,2,2
10759,52,138595,4,720,3,1,3,2,3
10760,68,75266,4,690,3,2,3,2,2.5
10761,45,104800,1,832,2,1,2,1,1.5
10762,40,124259,0,657,2,1,1,2,1.5
10763,41,91211,4,535,2,2,3,3,2.5
10764,32,61263,4,574,2,2,3,3,2.5
10765,48,121737,4,828,2,1,3,1,2
10766,69,23677,4,551,3,3,3,3,3
10767,40,52903,5,569,2,3,3,3,3
10768,48,119523,2,634,2,1,2,3,2
10769,59,148492,3,570,3,1,3,3,3
10770,70,111165,0,577,3,1,1,3,2
10771,45,63765,5,555,2,2,3,3,2.5
10772,69,61498,0,721,3,2,1,2,2
10773,28,54257,0,517,1,3,1,3,2
10774,64,114643,1,645,3,1,2,3,3
10775,46,116956,4,715,2,1,3,2,2
10776,31,82620,0,774,2,2,1,1,1.5
10777,43,148182,4,748,2,1,3,2,2
10778,26,75667,2,706,1,2,2,2,2
10779,63,137160,4,660,3,1,3,2,3
10780,40,38625,1,607,2,3,2,3,2.5
10781,21,141568,1,514,1,1,2,3,2
10782,48,97240,5,642,2,2,3,3,2.5
10783,37,33752,4,687,2,3,3,2,2.5
10784,20,42492,5,580,1,3,3,3,3
10785,69,68136,5,784,3,2,3,1,3
10786,36,59022,0,643,2,3,1,3,3
10787,61,37695,1,644,3,3,2,3,3
10788,63,42476,0,673,3,3,1,2,3
10789,62,56730,4,836,3,3,3,1,3
10790,36,129572,3,682,2,1,3,2,2
10791,69,39964,3,569,3,3,3,3,3
10792,55,141338,1,627,3,1,2,3,3
10793,42,79753,3,612,2,2,3,3,2.5
10794,21,28307,1,771,1,3,2,1,2
10795,63,66992,0,814,3,2,1,1,2
10796,62,89142,3,776,3,2,3,1,3
10797,55,58584,4,629,3,3,3,3,3
10798,64,117618,3,708,3,1,3,2,3
10799,52,36562,0,774,3,3,1,1,2
10800,63,56281,5,586,3,3,3,3,3
10801,68,140318,3,603,3,1,3,3,3
10802,40,22982,4,623,2,3,3,3,3
10803,69,89985,5,646,3,2,3,3,3
10804,31,133268,3,544,2,1,3,3,3
10805,55,36194,3,578,3,3,3,3,3
10806,33,44589,4,832,2,3,3,1,3
10807,60,144083,0,607,3,1,1,3,2
10808,46,147353,0,603,2,1,1,3,2
10809,46,39658,4,786,2,3,3,1,3
10810,27,51357,3,834,1,3,3,1,2
10811,25,71501,2,640,1,2,2,3,2
10812,48,95165,0,646,2,2,1,3,2
10813,66,135353,0,518,3,1,1,3,2
10814,53,110375,4,758,3,1,3,1,2
10815,58,49025,0,832,3,3,1,1,2
10816,53,24591,4,742,3,3,3,2,3
10817,27,146905,3,628,1,1,3,3,2
10818,64,44393,3,744,3,3,3,2,3
10819,44,25807,4,573,2,3,3,3,3
10820,50,133891,3,540,2,1,3,3,3
10821,31,49314,3,509,2,3,3,3,3
10822,54,111763,5,594,3,1,3,3,3
10823,60,144701,1,742,3,1,2,2,2
10824,51,52664,5,739,3,3,3,2,3
10825,68,63989,2,719,3,2,2,2,2
10826,48,90655,3,598,2,2,3,3,2.5
10827,20,102631,3,635,1,1,3,3,2
10828,47,110675,3,586,2,1,3,3,3
10829,31,133497,5,672,2,1,3,2,2
10830,53,106454,0,682,3,1,1,2,2
10831,31,33993,3,625,2,3,3,3,3
10832,25,129927,5,734,1,1,3,2,2
10833,54,84497,3,521,3,2,3,3,3
10834,30,44556,5,585,1,3,3,3,3
10835,52,145680,5,571,3,1,3,3,3
10836,58,69187,4,731,3,2,3,2,2.5
10837,53,24319,1,816,3,3,2,1,3
10838,38,57658,4,834,2,3,3,1,3
10839,55,81152,5,686,3,2,3,2,2.5
10840,29,86026,3,815,1,2,3,1,2
10841,36,73239,1,544,2,2,2,3,2
10842,23,35815,0,731,1,3,1,2,2
10843,35,48302,0,847,2,3,1,1,2
10844,37,113068,4,558,2,1,3,3,3
10845,53,24126,3,728,3,3,3,2,3
10846,37,123132,4,661,2,1,3,2,2
10847,44,146158,2,541,2,1,2,3,2
10848,63,25536,2,813,3,3,2,1,3
10849,45,48818,4,743,2,3,3,2,2.5
10850,54,143695,1,508,3,1,2,3,3
10851,56,113160,4,809,3,1,3,1,2
10852,32,29689,0,644,2,3,1,3,3
10853,48,84434,0,627,2,2,1,3,2
10854,28,49189,4,757,1,3,3,1,2
10855,28,61953,4,729,1,2,3,2,2
10856,42,141096,2,720,2,1,2,2,2
10857,36,90768,0,718,2,2,1,2,2
10858,32,134582,3,641,2,1,3,3,3
10859,43,53036,4,510,2,3,3,3,3
10860,24,79196,3,637,1,2,3,3,3
10861,67,105127,2,564,3,1,2,3,3
10862,35,117916,1,744,2,1,2,2,2
10863,50,77002,0,551,2,2,1,3,2
10864,44,88540,0,661,2,2,1,2,2
10865,22,114321,4,731,1,1,3,2,2
10866,26,77009,4,844,1,2,3,1,2
10867,29,119581,3,509,1,1,3,3,2
10868,53,100939,4,838,3,1,3,1,2
10869,64,104359,2,581,3,1,2,3,3
10870,36,125704,2,692,2,1,2,2,2
10871,26,85723,0,723,1,2,1,2,1.5
10872,68,84178,4,802,3,2,3,1,3
10873,47,25296,4,705,2,3,3,2,2.5
10874,54,147171,1,609,3,1,2,3,3
10875,33,90923,3,554,2,2,3,3,2.5
10876,52,131898,0,756,3,1,1,1,1
10877,20,57296,0,715,1,3,1,2,2
10878,69,49581,4,648,3,3,3,3,3
10879,37,141718,4,664,2,1,3,2,2
10880,30,81440,3,509,1,2,3,3,3
10881,59,100592,3,588,3,1,3,3,3
10882,35,53108,3,671,2,3,3,2,2.5
10883,62,88037,0,811,3,2,1,1,2
10884,41,111690,1,591,2,1,2,3,2
10885,57,127738,0,683,3,1,1,2,2
10886,35,26062,3,779,2,3,3,1,3
10887,67,52618,4,793,3,3,3,1,3
10888,32,146039,1,665,2,1,2,2,2
10889,21,88790,2,579,1,2,2,3,2
10890,63,57728,0,646,3,3,1,3,3
10891,45,47075,0,549,2,3,1,3,3
10892,41,68616,2,844,2,2,2,1,2
10893,40,49562,1,829,2,3,2,1,2
10894,33,35209,2,685,2,3,2,2,2
10895,43,72704,3,655,2,2,3,2,2
10896,45,100985,3,726,2,1,3,2,2
10897,26,101287,3,673,1,1,3,2,2
10898,35,23482,4,736,2,3,3,2,2.5
10899,25,138240,4,744,1,1,3,2,2
10900,68,88357,0,659,3,2,1,2,2
10901,23,102470,4,515,1,1,3,3,2
10902,61,36984,3,735,3,3,3,2,3
10903,68,72723,3,768,3,2,3,1,3
10904,41,116145,0,642,2,1,1,3,2
10905,26,133831,1,506,1,1,2,3,2
10906,43,116449,5,648,2,1,3,3,3
10907,63,147321,4,607,3,1,3,3,3
10908,19,68296,4,712,1,2,3,2,2
10909,39,127476,0,832,2,1,1,1,1
10910,68,122197,0,619,3,1,1,3,2
10911,19,67431,4,812,1,2,3,1,2
10912,21,107854,4,547,1,1,3,3,2
10913,39,69922,5,710,2,2,3,2,2
10914,20,101282,5,560,1,1,3,3,2
10915,56,111672,3,811,3,1,3,1,2
10916,57,34632,4,738,3,3,3,2,3
10917,45,50574,5,731,2,3,3,2,2.5
10918,60,55219,3,526,3,3,3,3,3
10919,63,49642,4,560,3,3,3,3,3
10920,19,73259,4,800,1,2,3,1,2
10921,24,100948,0,623,1,1,1,3,1
10922,20,86764,3,537,1,2,3,3,3
10923,34,60674,0,758,2,2,1,1,1.5
10924,20,124194,5,684,1,1,3,2,2
10925,47,75756,1,588,2,2,2,3,2
10926,54,31939,3,577,3,3,3,3,3
10927,64,89550,5,734,3,2,3,2,2.5
10928,26,122107,4,629,1,1,3,3,2
10929,43,113059,1,583,2,1,2,3,2
10930,54,33883,5,544,3,3,3,3,3
10931,70,65442,0,537,3,2,1,3,3
10932,43,25661,4,539,2,3,3,3,3
10933,31,49321,4,806,2,3,3,1,3
10934,64,126541,2,649,3,1,2,3,3
10935,33,32062,2,676,2,3,2,2,2
10936,25,65277,4,529,1,2,3,3,3
10937,56,56131,5,574,3,3,3,3,3
10938,43,119175,5,830,2,1,3,1,2
10939,20,97030,4,749,1,2,3,2,2
10940,68,129768,1,687,3,1,2,2,2
10941,27,59334,0,710,1,3,1,2,2
10942,42,115025,4,717,2,1,3,2,2
10943,24,45810,2,605,1,3,2,3,3
10944,26,116329,5,577,1,1,3,3,2
10945,64,31070,0,752,3,3,1,1,2
10946,41,42738,3,586,2,3,3,3,3
10947,61,105989,4,622,3,1,3,3,3
10948,56,55316,2,746,3,3,2,2,2.5
10949,36,145192,4,639,2,1,3,3,3
10950,48,137945,4,792,2,1,3,1,2
10951,25,71459,5,722,1,2,3,2,2
10952,69,36153,3,570,3,3,3,3,3
10953,63,33817,0,710,3,3,1,2,3
10954,54,44435,0,843,3,3,1,1,2
10955,54,46546,5,538,3,3,3,3,3
10956,61,149099,1,657,3,1,2,2,2
10957,32,32302,3,837,2,3,3,1,3
10958,38,98977,0,700,2,2,1,2,2
10959,40,106460,0,722,2,1,1,2,1.5
10960,20,137932,5,536,1,1,3,3,2
10961,20,66736,4,647,1,2,3,3,3
10962,68,115904,4,686,3,1,3,2,3
10963,69,98168,0,560,3,2,1,3,3
10964,64,100037,0,516,3,1,1,3,2
10965,34,67902,4,636,2,2,3,3,2.5
10966,40,84231,0,779,2,2,1,1,1.5
10967,30,72910,4,594,1,2,3,3,3
10968,70,88030,3,542,3,2,3,3,3
10969,25,68059,3,515,1,2,3,3,3
10970,25,142368,3,673,1,1,3,2,2
10971,25,66749,1,642,1,2,2,3,2
10972,51,115158,0,700,3,1,1,2,2
10973,35,107072,2,520,2,1,2,3,2
10974,69,69693,4,714,3,2,3,2,2.5
10975,56,106205,1,640,3,1,2,3,3
10976,54,121558,4,706,3,1,3,2,3
10977,46,108672,4,679,2,1,3,2,2
10978,40,134173,0,553,2,1,1,3,2
10979,56,123095,4,570,3,1,3,3,3
10980,36,41419,1,510,2,3,2,3,2.5
10981,51,114879,3,838,3,1,3,1,2
10982,26,74010,3,606,1,2,3,3,3
10983,22,38621,0,774,1,3,1,1,1
10984,29,107982,2,617,1,1,2,3,2
10985,56,114425,5,805,3,1,3,1,2
10986,52,42870,0,642,3,3,1,3,3
10987,33,106283,4,818,2,1,3,1,2
10988,25,111441,4,726,1,1,3,2,2
10989,37,91593,3,644,2,2,3,3,2.5
10990,63,115366,3,836,3,1,3,1,2
10991,30,145871,1,715,1,1,2,2,1.5
10992,53,115670,3,550,3,1,3,3,3
10993,32,92855,0,804,2,2,1,1,1.5
10994,51,122764,5,764,3,1,3,1,2
10995,19,70023,1,525,1,2,2,3,2
10996,54,73699,3,638,3,2,3,3,3
10997,25,31676,4,719,1,3,3,2,3
10998,47,84284,2,644,2,2,2,3,2
10999,38,54931,3,507,2,3,3,3,3
11000,39,121380,2,571,2,1,2,3,2
11001,37,49563,1,713,2,3,2,2,2
11002,22,145558,0,702,1,1,1,2,1
11003,24,99734,4,539,1,2,3,3,3
11004,38,127761,3,585,2,1,3,3,3
11005,37,86059,2,657,2,2,2,2,2
11006,56,93626,0,690,3,2,1,2,2
11007,49,39344,5,724,2,3,3,2,2.5
11008,54,78382,4,563,3,2,3,3,3
11009,33,134182,4,610,2,1,3,3,3
11010,54,114924,0,663,3,1,1,2,2
11011,31,78327,5,640,2,2,3,3,2.5
11012,39,109580,2,726,2,1,2,2,2
11013,26,96829,3,521,1,2,3,3,3
11014,45,81157,2,846,2,2,2,1,2
11015,32,34684,0,717,2,3,1,2,2
11016,23,34821,5,678,1,3,3,2,3
11017,57,121279,1,622,3,1,2,3,3
11018,56,146908,0,632,3,1,1,3,2
11019,45,109161,1,554,2,1,2,3,2
11020,62,61488,0,528,3,2,1,3,3
11021,19,25715,2,659,1,3,2,2,2
11022,58,81266,0,820,3,2,1,1,2
11023,54,58070,4,589,3,3,3,3,3
11024,32,95711,1,690,2,2,2,2,2
11025,69,92408,3,511,3,2,3,3,3
11026,47,67399,5,584,2,2,3,3,2.5
11027,36,35158,4,840,2,3,3,1,3
11028,67,109172,3,631,3,1,3,3,3
11029,37,84485,5,506,2,2,3,3,2.5
11030,43,30379,3,664,2,3,3,2,2.5
11031,20,85291,0,755,1,2,1,1,1
11032,39,62394,1,714,2,2,2,2,2
11033,68,99099,5,580,3,2,3,3,3
11034,33,145344,1,657,2,1,2,2,2
11035,41,143563,3,604,2,1,3,3,3
11036,19,25961,0,618,1,3,1,3,2
11037,30,115010,3,710,1,1,3,2,2
11038,65,131779,5,611,3,1,3,3,3
11039,55,114726,1,637,3,1,2,3,3
11040,57,95718,1,570,3,2,2,3,2.5
11041,69,119484,4,586,3,1,3,3,3
11042,53,51777,4,609,3,3,3,3,3
11043,38,25836,2,514,2,3,2,3,2.5
11044,61,100289,5,748,3,1,3,2,3
11045,55,99747,3,572,3,2,3,3,3
11046,34,38885,1,668,2,3,2,2,2
11047,51,124742,4,746,3,1,3,2,3
11048,38,119286,0,574,2,1,1,3,2
11049,31,22893,2,589,2,3,2,3,2.5
11050,50,114956,1,746,2,1,2,2,2
11051,49,59061,0,647,2,3,1,3,3
11052,56,145258,3,811,3,1,3,1,2
11053,70,45484,3,610,3,3,3,3,3
11054,47,40112,0,651,2,3,1,2,2
11055,69,96148,1,800,3,2,2,1,2
11056,53,134654,0,843,3,1,1,1,1
11057,65,83428,0,700,3,2,1,2,2
11058,44,56830,1,833,2,3,2,1,2
11059,33,140456,5,587,2,1,3,3,3
11060,68,84481,2,830,3,2,2,1,2
11061,27,83411,1,694,1,2,2,2,2
11062,43,74543,5,722,2,2,3,2,2
11063,64,67062,4,623,3,2,3,3,3
11064,38,63417,4,556,2,2,3,3,2.5
11065,25,36451,4,814,1,3,3,1,2
11066,30,132271,0,505,1,1,1,3,1
11067,34,70733,5,642,2,2,3,3,2.5
11068,55,36031,4,582,3,3,3,3,3
11069,50,57510,4,572,2,3,3,3,3
11070,32,112154,1,600,2,1,2,3,2
11071,70,115893,5,680,3,1,3,2,3
11072,44,70129,2,514,2,2,2,3,2
11073,25,26882,1,585,1,3,2,3,3
11074,42,28340,4,583,2,3,3,3,3
11075,33,145099,0,579,2,1,1,3,2
11076,54,123810,4,789,3,1,3,1,2
11077,26,146005,4,683,1,1,3,2,2
11078,64,26635,4,835,3,3,3,1,3
11079,33,48412,3,744,2,3,3,2,2.5
11080,60,75624,5,673,3,2,3,2,2.5
11081,23,137118,4,511,1,1,3,3,2
11082,51,46189,0,625,3,3,1,3,3
11083,43,71757,2,587,2,2,2,3,2
11084,56,81176,3,712,3,2,3,2,2.5
11085,43,132593,4,766,2,1,3,1,2
11086,46,55206,4,610,2,3,3,3,3
11087,61,75863,0,770,3,2,1,1,2
11088,65,33756,0,835,3,3,1,1,2
11089,57,27683,0,715,3,3,1,2,3
11090,37,26094,2,679,2,3,2,2,2
11091,38,120909,4,729,2,1,3,2,2
11092,70,119339,4,745,3,1,3,2,3
11093,34,144662,4,709,2,1,3,2,2
11094,65,68860,2,738,3,2,2,2,2
11095,37,69872,4,791,2,2,3,1,2
11096,44,37458,0,692,2,3,1,2,2
11097,44,29173,4,584,2,3,3,3,3
11098,35,25763,2,680,2,3,2,2,2
11099,48,42467,4,831,2,3,3,1,3
11100,40,47408,0,837,2,3,1,1,2
11101,34,73638,5,594,2,2,3,3,2.5
11102,69,69349,3,760,3,2,3,1,3
11103,41,74952,5,557,2,2,3,3,2.5
11104,22,51026,3,603,1,3,3,3,3
11105,37,83728,0,829,2,2,1,1,1.5
11106,42,110857,3,812,2,1,3,1,2
11107,46,60507,0,558,2,2,1,3,2
11108,24,28151,0,733,1,3,1,2,2
11109,61,57538,4,624,3,3,3,3,3
11110,61,97543,5,556,3,2,3,3,3
11111,67,70945,0,718,3,2,1,2,2
11112,34,40661,3,631,2,3,3,3,3
11113,23,62974,2,549,1,2,2,3,2
11114,20,32506,4,837,1,3,3,1,2
11115,19,36691,0,567,1,3,1,3,2
11116,24,61210,2,603,1,2,2,3,2
11117,47,47708,4,816,2,3,3,1,3
11118,39,56990,2,788,2,3,2,1,2
11119,56,82527,1,804,3,2,2,1,2
11120,67,81478,3,529,3,2,3,3,3
11121,65,73018,0,594,3,2,1,3,3
11122,63,69187,3,654,3,2,3,2,2.5
11123,45,40946,0,715,2,3,1,2,2
11124,70,90993,4,703,3,2,3,2,2.5
11125,22,55452,4,567,1,3,3,3,3
11126,23,24322,0,557,1,3,1,3,2
11127,57,145267,3,634,3,1,3,3,3
11128,23,116985,1,540,1,1,2,3,2
11129,25,127092,4,663,1,1,3,2,2
11130,37,65139,4,709,2,2,3,2,2
11131,55,83120,5,538,3,2,3,3,3
11132,48,30010,0,539,2,3,1,3,3
11133,31,133868,0,562,2,1,1,3,2
11134,41,40241,4,691,2,3,3,2,2.5
11135,41,52857,3,701,2,3,3,2,2.5
11136,38,39032,4,536,2,3,3,3,3
11137,53,39532,1,825,3,3,2,1,3
11138,25,85973,3,732,1,2,3,2,2
11139,42,91088,0,566,2,2,1,3,2
11140,61,90966,3,512,3,2,3,3,3
11141,54,116914,4,588,3,1,3,3,3
11142,68,48377,0,550,3,3,1,3,3
11143,29,22757,0,649,1,3,1,3,2
11144,48,77851,3,596,2,2,3,3,2.5
11145,63,25151,2,799,3,3,2,1,3
11146,65,26403,2,841,3,3,2,1,3
11147,30,33299,3,796,1,3,3,1,2
11148,68,48290,1,538,3,3,2,3,3
11149,36,35133,1,653,2,3,2,2,2
11150,50,51956,3,769,2,3,3,1,3
11151,69,92071,3,753,3,2,3,1,3
11152,37,118036,1,580,2,1,2,3,2
11153,45,116520,0,769,2,1,1,1,1
11154,41,89623,3,637,2,2,3,3,2.5
11155,41,38761,2,631,2,3,2,3,2.5
11156,36,134310,0,718,2,1,1,2,1.5
11157,39,37667,5,799,2,3,3,1,3
11158,43,148060,1,711,2,1,2,2,2
11159,70,109573,5,523,3,1,3,3,3
11160,70,99451,4,833,3,2,3,1,3
11161,64,115587,4,725,3,1,3,2,3
11162,57,34542,3,835,3,3,3,1,3
11163,50,26697,5,598,2,3,3,3,3
11164,68,80598,5,686,3,2,3,2,2.5
11165,68,80408,0,672,3,2,1,2,2
11166,24,60448,5,665,1,2,3,2,2
11167,26,119321,5,697,1,1,3,2,2
11168,57,34689,3,657,3,3,3,2,3
11169,51,94240,3,532,3,2,3,3,3
11170,23,39678,2,788,1,3,2,1,2
11171,35,47847,5,667,2,3,3,2,2.5
11172,61,80084,3,577,3,2,3,3,3
11173,37,123077,2,741,2,1,2,2,2
11174,45,97456,0,815,2,2,1,1,1.5
11175,58,36953,2,550,3,3,2,3,3
11176,25,113822,4,718,1,1,3,2,2
11177,36,31727,1,674,2,3,2,2,2
11178,62,91488,2,503,3,2,2,3,2.5
11179,68,115837,0,838,3,1,1,1,1
11180,33,94471,0,514,2,2,1,3,2
11181,67,52886,5,690,3,3,3,2,3
11182,48,66954,5,697,2,2,3,2,2
11183,38,54989,0,542,2,3,1,3,3
11184,42,105067,3,841,2,1,3,1,2
11185,30,118549,3,589,1,1,3,3,2
11186,49,26603,2,566,2,3,2,3,2.5
11187,54,50139,0,700,3,3,1,2,3
11188,64,147866,3,554,3,1,3,3,3
11189,49,127700,3,717,2,1,3,2,2
11190,67,35905,3,626,3,3,3,3,3
11191,37,143041,5,588,2,1,3,3,3
11192,64,42322,4,830,3,3,3,1,3
11193,61,56037,5,571,3,3,3,3,3
11194,63,106644,3,769,3,1,3,1,2
11195,32,132860,5,760,2,1,3,1,2
11196,34,48731,5,718,2,3,3,2,2.5
11197,64,124371,0,563,3,1,1,3,2
11198,29,83715,5,669,1,2,3,2,2
11199,23,83859,0,574,1,2,1,3,2
11200,48,122759,3,620,2,1,3,3,3
11201,36,77939,4,634,2,2,3,3,2.5
11202,56,114576,3,837,3,1,3,1,2
11203,53,24685,4,678,3,3,3,2,3
11204,24,38404,4,629,1,3,3,3,3
11205,37,72749,0,668,2,2,1,2,2
11206,26,73926,4,559,1,2,3,3,3
11207,30,69103,2,716,1,2,2,2,2
11208,57,27706,0,745,3,3,1,2,3
11209,58,119912,2,817,3,1,2,1,2
11210,22,128927,0,804,1,1,1,1,1
11211,63,95830,3,577,3,2,3,3,3
11212,31,40499,0,527,2,3,1,3,3
11213,35,56502,5,625,2,3,3,3,3
11214,24,24970,1,590,1,3,2,3,3
11215,28,33679,4,719,1,3,3,2,3
11216,51,31183,4,762,3,3,3,1,3
11217,39,106966,5,621,2,1,3,3,3
11218,26,121559,5,836,1,1,3,1,1
11219,70,83933,0,742,3,2,1,2,2
11220,37,35231,5,612,2,3,3,3,3
11221,58,121029,0,589,3,1,1,3,2
11222,27,60046,3,660,1,2,3,2,2
11223,48,97615,0,820,2,2,1,1,1.5
11224,62,32353,3,694,3,3,3,2,3
11225,50,112783,1,546,2,1,2,3,2
11226,61,101732,0,725,3,1,1,2,2
11227,54,134597,5,648,3,1,3,3,3
11228,51,91308,5,820,3,2,3,1,3
11229,39,139137,4,561,2,1,3,3,3
11230,56,140794,1,567,3,1,2,3,3
11231,67,144555,4,727,3,1,3,2,3
11232,68,68484,1,639,3,2,2,3,2.5
11233,37,35927,4,610,2,3,3,3,3
11234,21,67736,1,725,1,2,2,2,2
11235,55,116604,5,562,3,1,3,3,3
11236,22,52691,4,626,1,3,3,3,3
11237,31,84015,1,803,2,2,2,1,2
11238,21,48293,4,575,1,3,3,3,3
11239,33,144659,0,804,2,1,1,1,1
11240,53,38543,0,586,3,3,1,3,3
11241,34,71741,0,714,2,2,1,2,2
11242,37,49021,2,720,2,3,2,2,2
11243,21,69462,2,589,1,2,2,3,2
11244,64,134266,3,737,3,1,3,2,3
11245,66,52269,2,616,3,3,2,3,3
11246,37,115177,0,830,2,1,1,1,1
11247,66,51118,3,761,3,3,3,1,3
11248,69,44013,5,730,3,3,3,2,3
11249,26,35520,2,756,1,3,2,1,2
